 TITLE = "xprofile"
 VARIABLES = Y,U,V,T
 ZONE T =" xg=  0.500000000     , ib=           1 ",I=           1 ,J=         102
      0.78497779E+00      0.29603159E+02     -0.87830639E+01      0.74711990E+00
      0.79497993E+00      0.30838346E+02     -0.87125492E+01      0.75318623E+00
      0.80498183E+00      0.31957090E+02     -0.85798874E+01      0.75906986E+00
      0.81498373E+00      0.32932796E+02     -0.83833838E+01      0.76475215E+00
      0.82498550E+00      0.33738010E+02     -0.81223488E+01      0.77021074E+00
      0.83498716E+00      0.34344875E+02     -0.77972150E+01      0.77542019E+00
      0.84498870E+00      0.34725746E+02     -0.74097385E+01      0.78035331E+00
      0.85499012E+00      0.34853825E+02     -0.69631405E+01      0.78498262E+00
      0.86499149E+00      0.34703831E+02     -0.64622850E+01      0.78928107E+00
      0.87499273E+00      0.34252800E+02     -0.59137492E+01      0.79322416E+00
      0.88499391E+00      0.33480770E+02     -0.53259206E+01      0.79679102E+00
      0.89499491E+00      0.32371510E+02     -0.47089214E+01      0.79996586E+00
      0.90499592E+00      0.30913086E+02     -0.40745859E+01      0.80273908E+00
      0.91499674E+00      0.29098288E+02     -0.34362214E+01      0.80510873E+00
      0.92499751E+00      0.26924833E+02     -0.28083339E+01      0.80708086E+00
      0.93499815E+00      0.24395292E+02     -0.22063189E+01      0.80866987E+00
      0.94499868E+00      0.21516722E+02     -0.16459583E+01      0.80989909E+00
      0.95499921E+00      0.18300005E+02     -0.11430991E+01      0.81080031E+00
      0.96499950E+00      0.14758896E+02     -0.71305037E+00      0.81141335E+00
      0.97499979E+00      0.10908777E+02     -0.37031406E+00      0.81178552E+00
      0.98500001E+00      0.67653499E+01     -0.12900288E+00      0.81197160E+00
      0.99500000E+00      0.23434520E+01     -0.33453177E-02      0.81203181E+00
      0.10000000E+01      0.00000000E+00      0.00000000E+00      0.81203192E+00
