 TITLE = "yprofile"
 VARIABLES = X,U,V,T
 ZONE T =" yg=  0.500000000     , ib=           1 ",I=         102 ,J=           1
      0.39507648E+00     -0.34529715E+01     -0.12421592E+01      0.49418548E+00
      0.40508047E+00     -0.31418974E+01     -0.11607049E+01      0.49502948E+00
      0.41508454E+00     -0.28246272E+01     -0.10655842E+01      0.49578676E+00
      0.42508870E+00     -0.25022287E+01     -0.95965976E+00      0.49646562E+00
      0.43509299E+00     -0.21756496E+01     -0.84525931E+00      0.49707460E+00
      0.44509736E+00     -0.18456900E+01     -0.72427779E+00      0.49762288E+00
      0.45510182E+00     -0.15130352E+01     -0.59826064E+00      0.49811950E+00
      0.46510640E+00     -0.11783065E+01     -0.46847045E+00      0.49857378E+00
      0.47511107E+00     -0.84203291E+00     -0.33595878E+00      0.49899524E+00
      0.48511586E+00     -0.50469232E+00     -0.20161261E+00      0.49939334E+00
      0.49512076E+00     -0.16672632E+00     -0.66211641E-01      0.49977726E+00
      0.50500250E+00      0.16727759E+00      0.67860350E-01      0.50015193E+00
      0.51488411E+00      0.50108337E+00      0.20160100E+00      0.50053114E+00
      0.52488887E+00      0.83843398E+00      0.33595097E+00      0.50092912E+00
      0.53489357E+00      0.11747251E+01      0.46846476E+00      0.50135064E+00
      0.54489815E+00      0.15094773E+01      0.59825617E+00      0.50180507E+00
      0.55490261E+00      0.18421521E+01      0.72427410E+00      0.50230181E+00
      0.56490695E+00      0.21721451E+01      0.84525657E+00      0.50285023E+00
      0.57491124E+00      0.24987607E+01      0.95965499E+00      0.50345945E+00
      0.58491540E+00      0.28211925E+01      0.10655763E+01      0.50413829E+00
      0.59491950E+00      0.31385078E+01      0.11606901E+01      0.50489575E+00
      0.60492349E+00      0.34496276E+01      0.12421368E+01      0.50573993E+00
      0.61492735E+00      0.37532988E+01      0.13064141E+01      0.50667846E+00
      0.62493110E+00      0.40480814E+01      0.13492556E+01      0.50771809E+00
      0.63493484E+00      0.43323169E+01      0.13654752E+01      0.50886422E+00
      0.64493835E+00      0.46041117E+01      0.13488364E+01      0.51012081E+00
      0.65494186E+00      0.48613157E+01      0.12918361E+01      0.51148945E+00
      0.66494524E+00      0.51014948E+01      0.11855532E+01      0.51296890E+00
      0.67494857E+00      0.53219228E+01      0.10194126E+01      0.51455474E+00
      0.68495166E+00      0.55195651E+01      0.78099817E+00      0.51623744E+00
      0.69495469E+00      0.56910801E+01      0.45580795E+00      0.51800191E+00
      0.70495772E+00      0.58328142E+01      0.27067184E-01      0.51982599E+00
      0.71496052E+00      0.59408283E+01     -0.52444470E+00      0.52167869E+00
      0.72496331E+00      0.60109320E+01     -0.12205697E+01      0.52351832E+00
      0.73496598E+00      0.60387521E+01     -0.20857985E+01      0.52529067E+00
      0.74496853E+00      0.60198154E+01     -0.31472583E+01      0.52692604E+00
      0.75497103E+00      0.59496799E+01     -0.44345269E+01      0.52833700E+00
      0.76497334E+00      0.58241100E+01     -0.59792156E+01      0.52941579E+00
      0.77497566E+00      0.56392961E+01     -0.78143244E+01      0.53003138E+00
      0.78497779E+00      0.53921394E+01     -0.99731750E+01      0.53002691E+00
      0.79497987E+00      0.50805950E+01     -0.12487933E+02      0.52921742E+00
      0.80498183E+00      0.47040710E+01     -0.15387506E+02      0.52738857E+00
      0.81498373E+00      0.42638907E+01     -0.18694796E+02      0.52429622E+00
      0.82498544E+00      0.37637756E+01     -0.22423122E+02      0.51966798E+00
      0.83498716E+00      0.32103450E+01     -0.26571728E+02      0.51320696E+00
      0.84498870E+00      0.26135604E+01     -0.31120377E+02      0.50459826E+00
      0.85499012E+00      0.19870647E+01     -0.36023087E+02      0.49351966E+00
      0.86499155E+00      0.13483140E+01     -0.41201073E+02      0.47965497E+00
      0.87499273E+00      0.71842599E+00     -0.46535358E+02      0.46271223E+00
      0.88499385E+00      0.12159631E+00     -0.51859669E+02      0.44244409E+00
      0.89499497E+00     -0.41598555E+00     -0.56954285E+02      0.41867107E+00
      0.90499586E+00     -0.86780548E+00     -0.61541950E+02      0.39130414E+00
      0.91499674E+00     -0.12093122E+01     -0.65287094E+02      0.36036417E+00
      0.92499751E+00     -0.14207442E+01     -0.67799156E+02      0.32599542E+00
      0.93499815E+00     -0.14903499E+01     -0.68640877E+02      0.28846925E+00
      0.94499874E+00     -0.14177482E+01     -0.67341507E+02      0.24817523E+00
      0.95499915E+00     -0.12168317E+01     -0.63413689E+02      0.20559883E+00
      0.96499956E+00     -0.91763812E+00     -0.56371658E+02      0.16128558E+00
      0.97499979E+00     -0.56807715E+00     -0.45746780E+02      0.11579299E+00
      0.98499995E+00     -0.23982146E+00     -0.31095385E+02      0.69634713E-01
      0.99500000E+00     -0.33873409E-01     -0.11993098E+02      0.23219129E-01
      0.10000000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00
