 TITLE = "grid"
 VARIABLES = X, Y
 ZONE T = " BL=           1  ",I=          102 ,J =          102
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   9.99999978E-03   0.00000000    
   2.00001001E-02   0.00000000    
   3.00003011E-02   0.00000000    
   4.00006026E-02   0.00000000    
   5.00010028E-02   0.00000000    
   6.00015074E-02   0.00000000    
   7.00021088E-02   0.00000000    
   8.00028145E-02   0.00000000    
   9.00036171E-02   0.00000000    
  0.100004524       0.00000000    
  0.110005528       0.00000000    
  0.120006636       0.00000000    
  0.130007848       0.00000000    
  0.140009150       0.00000000    
  0.150010556       0.00000000    
  0.160012066       0.00000000    
  0.170013681       0.00000000    
  0.180015385       0.00000000    
  0.190017194       0.00000000    
  0.200019106       0.00000000    
  0.210021123       0.00000000    
  0.220023230       0.00000000    
  0.230025440       0.00000000    
  0.240027755       0.00000000    
  0.250030160       0.00000000    
  0.260032684       0.00000000    
  0.270035297       0.00000000    
  0.280037999       0.00000000    
  0.290040821       0.00000000    
  0.300043732       0.00000000    
  0.310046762       0.00000000    
  0.320049882       0.00000000    
  0.330053091       0.00000000    
  0.340056419       0.00000000    
  0.350059837       0.00000000    
  0.360063344       0.00000000    
  0.370066971       0.00000000    
  0.380070686       0.00000000    
  0.390074521       0.00000000    
  0.400078446       0.00000000    
  0.410082459       0.00000000    
  0.420086592       0.00000000    
  0.430090815       0.00000000    
  0.440095127       0.00000000    
  0.450099558       0.00000000    
  0.460104078       0.00000000    
  0.470108718       0.00000000    
  0.480113447       0.00000000    
  0.490118265       0.00000000    
  0.500123203       0.00000000    
  0.509881735       0.00000000    
  0.519886553       0.00000000    
  0.529891253       0.00000000    
  0.539895892       0.00000000    
  0.549900413       0.00000000    
  0.559904814       0.00000000    
  0.569909155       0.00000000    
  0.579913378       0.00000000    
  0.589917481       0.00000000    
  0.599921525       0.00000000    
  0.609925449       0.00000000    
  0.619929254       0.00000000    
  0.629933000       0.00000000    
  0.639936626       0.00000000    
  0.649940133       0.00000000    
  0.659943581       0.00000000    
  0.669946909       0.00000000    
  0.679950118       0.00000000    
  0.689953208       0.00000000    
  0.699956238       0.00000000    
  0.709959149       0.00000000    
  0.719961941       0.00000000    
  0.729964674       0.00000000    
  0.739967287       0.00000000    
