 TITLE = "RESIDUES"
 VARIABLES =ITER,CONT,UMOM,VMOM,TEMP
  37   0.550763E-02   0.387976E+01   0.165201E+01   0.924655E-01
  38   0.555462E-02   0.380474E+01   0.166004E+01   0.905423E-01
  39   0.564759E-02   0.370314E+01   0.166785E+01   0.887091E-01
  40   0.579343E-02   0.356208E+01   0.167551E+01   0.869594E-01
  41   0.599032E-02   0.336997E+01   0.168319E+01   0.852861E-01
  42   0.622530E-02   0.311703E+01   0.169059E+01   0.836866E-01
  43   0.647579E-02   0.279806E+01   0.169804E+01   0.821554E-01
  44   0.671350E-02   0.241445E+01   0.170555E+01   0.806878E-01
  45   0.690964E-02   0.197583E+01   0.171302E+01   0.792803E-01
  46   0.703988E-02   0.150355E+01   0.172042E+01   0.779292E-01
  47   0.708832E-02   0.104347E+01   0.172777E+01   0.766317E-01
  48   0.704889E-02   0.718526E+00   0.173509E+01   0.753841E-01
  49   0.692584E-02   0.764170E+00   0.174236E+01   0.741835E-01
  50   0.673229E-02   0.111400E+01   0.174964E+01   0.730285E-01
  51   0.648740E-02   0.153671E+01   0.175687E+01   0.719149E-01
  52   0.621355E-02   0.194318E+01   0.176424E+01   0.708406E-01
  53   0.593274E-02   0.230382E+01   0.177160E+01   0.698041E-01
  54   0.566359E-02   0.260840E+01   0.177906E+01   0.688026E-01
  55   0.541889E-02   0.285574E+01   0.178658E+01   0.678342E-01
  56   0.520412E-02   0.305055E+01   0.179407E+01   0.668963E-01
  57   0.501757E-02   0.320098E+01   0.180151E+01   0.659887E-01
  58   0.485157E-02   0.331760E+01   0.180884E+01   0.651091E-01
  59   0.469418E-02   0.341199E+01   0.181593E+01   0.642558E-01
  60   0.453154E-02   0.349562E+01   0.182278E+01   0.634283E-01
  61   0.434930E-02   0.357875E+01   0.182934E+01   0.626247E-01
  62   0.413447E-02   0.366950E+01   0.183558E+01   0.618453E-01
  63   0.387626E-02   0.377267E+01   0.184149E+01   0.610858E-01
  64   0.356702E-02   0.388961E+01   0.184709E+01   0.603490E-01
  65   0.320273E-02   0.401766E+01   0.185242E+01   0.596323E-01
  66   0.278339E-02   0.415110E+01   0.185753E+01   0.589350E-01
  67   0.231309E-02   0.428188E+01   0.186244E+01   0.582566E-01
  68   0.179977E-02   0.440098E+01   0.186722E+01   0.575947E-01
  69   0.125594E-02   0.449958E+01   0.187193E+01   0.569514E-01
  70   0.702630E-03   0.457022E+01   0.187656E+01   0.563241E-01
  71   0.251102E-03   0.460732E+01   0.188115E+01   0.557125E-01
  72   0.544779E-03   0.460807E+01   0.188567E+01   0.551165E-01
  73   0.106934E-02   0.457224E+01   0.189009E+01   0.545349E-01
  74   0.158129E-02   0.450233E+01   0.189440E+01   0.539675E-01
  75   0.205728E-02   0.440284E+01   0.189856E+01   0.534144E-01
  76   0.248863E-02   0.427976E+01   0.190260E+01   0.528739E-01
  77   0.287176E-02   0.413996E+01   0.190647E+01   0.523464E-01
  78   0.320691E-02   0.399019E+01   0.191019E+01   0.518309E-01
  79   0.349744E-02   0.383622E+01   0.191376E+01   0.513276E-01
  80   0.374919E-02   0.368236E+01   0.191721E+01   0.508357E-01
  81   0.396973E-02   0.353077E+01   0.192060E+01   0.503546E-01
  82   0.416736E-02   0.338157E+01   0.192388E+01   0.498847E-01
  83   0.435023E-02   0.323281E+01   0.192715E+01   0.494252E-01
  84   0.452525E-02   0.308098E+01   0.193042E+01   0.489751E-01
  85   0.469727E-02   0.292184E+01   0.193359E+01   0.485349E-01
  86   0.486853E-02   0.275101E+01   0.193672E+01   0.481043E-01
  87   0.503863E-02   0.256459E+01   0.193978E+01   0.476818E-01
  88   0.520473E-02   0.236000E+01   0.194270E+01   0.472691E-01
  89   0.536179E-02   0.213631E+01   0.194542E+01   0.468633E-01
  90   0.550400E-02   0.189469E+01   0.194795E+01   0.464660E-01
  91   0.562510E-02   0.163902E+01   0.195031E+01   0.460764E-01
  92   0.571915E-02   0.137705E+01   0.195237E+01   0.456939E-01
  93   0.578151E-02   0.112281E+01   0.195419E+01   0.453186E-01
  94   0.580887E-02   0.902328E+00   0.195578E+01   0.449500E-01
  95   0.579973E-02   0.761775E+00   0.195709E+01   0.445876E-01
  96   0.575439E-02   0.754187E+00   0.195821E+01   0.442324E-01
  97   0.567477E-02   0.880430E+00   0.195915E+01   0.438828E-01
  98   0.556411E-02   0.108687E+01   0.195989E+01   0.435390E-01
  99   0.542671E-02   0.132624E+01   0.196050E+01   0.432014E-01
 100   0.526723E-02   0.157258E+01   0.196105E+01   0.428697E-01
 101   0.509039E-02   0.181294E+01   0.196154E+01   0.425437E-01
 102   0.490017E-02   0.204083E+01   0.196203E+01   0.422227E-01
 103   0.469979E-02   0.225343E+01   0.196256E+01   0.419075E-01
 104   0.449102E-02   0.245015E+01   0.196317E+01   0.415974E-01
 105   0.427453E-02   0.263171E+01   0.196389E+01   0.412929E-01
 106   0.404936E-02   0.279977E+01   0.196472E+01   0.409932E-01
 107   0.381400E-02   0.295615E+01   0.196573E+01   0.406988E-01
 108   0.356593E-02   0.310264E+01   0.196696E+01   0.404089E-01
 109   0.330266E-02   0.324057E+01   0.196841E+01   0.401238E-01
 110   0.302216E-02   0.337072E+01   0.197010E+01   0.398437E-01
 111   0.272256E-02   0.349302E+01   0.197204E+01   0.395681E-01
 112   0.240351E-02   0.360677E+01   0.197424E+01   0.392969E-01
 113   0.206557E-02   0.371031E+01   0.197669E+01   0.390304E-01
 114   0.171057E-02   0.380186E+01   0.197938E+01   0.387677E-01
 115   0.134203E-02   0.387924E+01   0.198230E+01   0.385092E-01
 116   0.965710E-03   0.394042E+01   0.198544E+01   0.382552E-01
 117   0.594453E-03   0.398352E+01   0.198876E+01   0.380043E-01
 118   0.289414E-03   0.400722E+01   0.199224E+01   0.377579E-01
 119   0.360591E-03   0.401066E+01   0.199587E+01   0.375149E-01
 120   0.695681E-03   0.399369E+01   0.199962E+01   0.372754E-01
 121   0.106033E-02   0.395666E+01   0.200344E+01   0.370394E-01
 122   0.142097E-02   0.390051E+01   0.200733E+01   0.368068E-01
 123   0.176915E-02   0.382663E+01   0.201128E+01   0.365775E-01
 124   0.210109E-02   0.373665E+01   0.201524E+01   0.363513E-01
 125   0.241494E-02   0.363234E+01   0.201915E+01   0.361284E-01
 126   0.271002E-02   0.351552E+01   0.202299E+01   0.359084E-01
 127   0.298637E-02   0.338763E+01   0.202677E+01   0.356915E-01
 128   0.324472E-02   0.325009E+01   0.203057E+01   0.354775E-01
 129   0.348595E-02   0.310374E+01   0.203429E+01   0.352660E-01
 130   0.371108E-02   0.294920E+01   0.203794E+01   0.350576E-01
 131   0.392091E-02   0.278680E+01   0.204162E+01   0.348522E-01
 132   0.411598E-02   0.261659E+01   0.204527E+01   0.346495E-01
 133   0.429628E-02   0.243871E+01   0.204877E+01   0.344494E-01
 134   0.446145E-02   0.225337E+01   0.205223E+01   0.342519E-01
 135   0.461048E-02   0.206127E+01   0.205558E+01   0.340573E-01
 136   0.474220E-02   0.186356E+01   0.205883E+01   0.338649E-01
 137   0.485508E-02   0.166252E+01   0.206198E+01   0.336758E-01
 138   0.494748E-02   0.146179E+01   0.206503E+01   0.334889E-01
 139   0.501799E-02   0.126726E+01   0.206797E+01   0.333048E-01
 140   0.506537E-02   0.108842E+01   0.207080E+01   0.331233E-01
 141   0.508863E-02   0.940202E+00   0.207351E+01   0.329439E-01
 142   0.508730E-02   0.843507E+00   0.207610E+01   0.327673E-01
 143   0.506137E-02   0.819100E+00   0.207856E+01   0.325931E-01
 144   0.501126E-02   0.872854E+00   0.208089E+01   0.324213E-01
 145   0.493778E-02   0.989726E+00   0.208305E+01   0.322519E-01
 146   0.484195E-02   0.114704E+01   0.208507E+01   0.320848E-01
 147   0.472514E-02   0.132624E+01   0.208694E+01   0.319199E-01
 148   0.458887E-02   0.151521E+01   0.208863E+01   0.317571E-01
 149   0.443447E-02   0.170641E+01   0.209018E+01   0.315963E-01
 150   0.426336E-02   0.189520E+01   0.209155E+01   0.314379E-01
 151   0.407660E-02   0.207869E+01   0.209275E+01   0.312813E-01
 152   0.387525E-02   0.225508E+01   0.209378E+01   0.311265E-01
 153   0.366011E-02   0.242325E+01   0.209466E+01   0.309738E-01
 154   0.343162E-02   0.258235E+01   0.209537E+01   0.308229E-01
 155   0.319026E-02   0.273198E+01   0.209593E+01   0.306736E-01
 156   0.293648E-02   0.287151E+01   0.209637E+01   0.305260E-01
 157   0.267063E-02   0.300058E+01   0.209669E+01   0.303801E-01
 158   0.239338E-02   0.311864E+01   0.209691E+01   0.302361E-01
 159   0.210543E-02   0.322516E+01   0.209702E+01   0.300934E-01
 160   0.180792E-02   0.331937E+01   0.209709E+01   0.299524E-01
 161   0.150227E-02   0.340069E+01   0.209711E+01   0.298130E-01
 162   0.119050E-02   0.346841E+01   0.209709E+01   0.296752E-01
 163   0.875797E-03   0.352179E+01   0.209707E+01   0.295387E-01
 164   0.564818E-03   0.356042E+01   0.209706E+01   0.294037E-01
 165   0.285693E-03   0.358372E+01   0.209707E+01   0.292704E-01
 166   0.240763E-03   0.359152E+01   0.209713E+01   0.291382E-01
 167   0.495735E-03   0.358376E+01   0.209726E+01   0.290076E-01
 168   0.798376E-03   0.356054E+01   0.209746E+01   0.288785E-01
 169   0.110479E-02   0.352215E+01   0.209776E+01   0.287505E-01
 170   0.140671E-02   0.346902E+01   0.209814E+01   0.286239E-01
 171   0.170079E-02   0.340181E+01   0.209865E+01   0.284988E-01
 172   0.198504E-02   0.332115E+01   0.209925E+01   0.283758E-01
 173   0.225807E-02   0.322785E+01   0.209994E+01   0.282535E-01
 174   0.251882E-02   0.312276E+01   0.210076E+01   0.281322E-01
 175   0.276643E-02   0.300665E+01   0.210166E+01   0.280119E-01
 176   0.300028E-02   0.288038E+01   0.210270E+01   0.278935E-01
 177   0.321976E-02   0.274481E+01   0.210382E+01   0.277762E-01
 178   0.342451E-02   0.260078E+01   0.210504E+01   0.276598E-01
 179   0.361374E-02   0.244927E+01   0.210634E+01   0.275446E-01
 180   0.378712E-02   0.229129E+01   0.210773E+01   0.274311E-01
 181   0.394398E-02   0.212810E+01   0.210921E+01   0.273176E-01
 182   0.408372E-02   0.196122E+01   0.211075E+01   0.272060E-01
 183   0.420570E-02   0.179264E+01   0.211237E+01   0.270953E-01
 184   0.430924E-02   0.162496E+01   0.211404E+01   0.269854E-01
 185   0.439389E-02   0.146181E+01   0.211579E+01   0.268765E-01
 186   0.445901E-02   0.130816E+01   0.211760E+01   0.267685E-01
 187   0.450405E-02   0.117086E+01   0.211946E+01   0.266611E-01
 188   0.452895E-02   0.105905E+01   0.212138E+01   0.265548E-01
 189   0.453344E-02   0.983462E+00   0.212336E+01   0.264494E-01
 190   0.451753E-02   0.953827E+00   0.212541E+01   0.263447E-01
 191   0.448131E-02   0.974290E+00   0.212750E+01   0.262409E-01
 192   0.442518E-02   0.104096E+01   0.212966E+01   0.261381E-01
 193   0.434955E-02   0.114393E+01   0.213187E+01   0.260359E-01
 194   0.425497E-02   0.127217E+01   0.213415E+01   0.259346E-01
 195   0.414229E-02   0.141620E+01   0.213647E+01   0.258340E-01
 196   0.401210E-02   0.156889E+01   0.213883E+01   0.257343E-01
 197   0.386531E-02   0.172517E+01   0.214123E+01   0.256348E-01
 198   0.370259E-02   0.188133E+01   0.214367E+01   0.255370E-01
 199   0.352489E-02   0.203471E+01   0.214610E+01   0.254393E-01
 200   0.333302E-02   0.218333E+01   0.214857E+01   0.253430E-01
 201   0.312788E-02   0.232567E+01   0.215102E+01   0.252472E-01
 202   0.291024E-02   0.246045E+01   0.215344E+01   0.251521E-01
 203   0.268110E-02   0.258680E+01   0.215583E+01   0.250581E-01
 204   0.244138E-02   0.270379E+01   0.215815E+01   0.249649E-01
 205   0.219205E-02   0.281075E+01   0.216041E+01   0.248721E-01
 206   0.193416E-02   0.290703E+01   0.216258E+01   0.247797E-01
 207   0.166898E-02   0.299203E+01   0.216467E+01   0.246886E-01
 208   0.139790E-02   0.306527E+01   0.216664E+01   0.245985E-01
 209   0.112258E-02   0.312632E+01   0.216846E+01   0.245092E-01
 210   0.845429E-03   0.317485E+01   0.217014E+01   0.244205E-01
 211   0.571110E-03   0.321053E+01   0.217166E+01   0.243326E-01
 212   0.315871E-03   0.323319E+01   0.217302E+01   0.242453E-01
 213   0.194380E-03   0.324270E+01   0.217419E+01   0.241588E-01
 214   0.373097E-03   0.323903E+01   0.217519E+01   0.240729E-01
 215   0.632341E-03   0.322225E+01   0.217601E+01   0.239878E-01
 216   0.901417E-03   0.319256E+01   0.217665E+01   0.239034E-01
 217   0.116931E-02   0.315019E+01   0.217713E+01   0.238198E-01
 218   0.143233E-02   0.309552E+01   0.217743E+01   0.237369E-01
 219   0.168840E-02   0.302901E+01   0.217760E+01   0.236545E-01
 220   0.193604E-02   0.295114E+01   0.217764E+01   0.235728E-01
 221   0.217405E-02   0.286254E+01   0.217755E+01   0.234918E-01
 222   0.240137E-02   0.276378E+01   0.217735E+01   0.234115E-01
 223   0.261709E-02   0.265564E+01   0.217707E+01   0.233318E-01
 224   0.282025E-02   0.253894E+01   0.217671E+01   0.232529E-01
 225   0.301016E-02   0.241460E+01   0.217631E+01   0.231747E-01
 226   0.318613E-02   0.228361E+01   0.217588E+01   0.230971E-01
 227   0.334743E-02   0.214717E+01   0.217544E+01   0.230202E-01
 228   0.349349E-02   0.200665E+01   0.217499E+01   0.229440E-01
 229   0.362367E-02   0.186369E+01   0.217458E+01   0.228684E-01
 230   0.373754E-02   0.172027E+01   0.217420E+01   0.227935E-01
 231   0.383464E-02   0.157897E+01   0.217387E+01   0.227193E-01
 232   0.391451E-02   0.144298E+01   0.217361E+01   0.226458E-01
 233   0.397687E-02   0.131643E+01   0.217341E+01   0.225730E-01
 234   0.402149E-02   0.120457E+01   0.217331E+01   0.225009E-01
 235   0.404818E-02   0.111379E+01   0.217331E+01   0.224295E-01
 236   0.405688E-02   0.105092E+01   0.217340E+01   0.223587E-01
 237   0.404761E-02   0.102191E+01   0.217360E+01   0.222886E-01
 238   0.402051E-02   0.102975E+01   0.217391E+01   0.222192E-01
 239   0.397571E-02   0.107299E+01   0.217431E+01   0.221504E-01
 240   0.391368E-02   0.114653E+01   0.217482E+01   0.220822E-01
 241   0.383457E-02   0.124343E+01   0.217542E+01   0.220146E-01
 242   0.373906E-02   0.135681E+01   0.217614E+01   0.219479E-01
 243   0.362757E-02   0.148082E+01   0.217694E+01   0.218817E-01
 244   0.350070E-02   0.161079E+01   0.217783E+01   0.218161E-01
 245   0.335907E-02   0.174312E+01   0.217881E+01   0.217510E-01
 246   0.320347E-02   0.187505E+01   0.217988E+01   0.216866E-01
 247   0.303466E-02   0.200441E+01   0.218101E+01   0.216227E-01
 248   0.285342E-02   0.212947E+01   0.218222E+01   0.215593E-01
 249   0.266055E-02   0.224887E+01   0.218349E+01   0.214965E-01
 250   0.245697E-02   0.236148E+01   0.218481E+01   0.214342E-01
 251   0.224358E-02   0.246631E+01   0.218619E+01   0.213725E-01
 252   0.202136E-02   0.256259E+01   0.218761E+01   0.213113E-01
 253   0.179135E-02   0.264965E+01   0.218908E+01   0.212506E-01
 254   0.155458E-02   0.272688E+01   0.219058E+01   0.211902E-01
 255   0.131221E-02   0.279381E+01   0.219211E+01   0.211304E-01
 256   0.106547E-02   0.285007E+01   0.219366E+01   0.210710E-01
 257   0.815767E-03   0.289531E+01   0.219526E+01   0.210120E-01
 258   0.565167E-03   0.292928E+01   0.219685E+01   0.209535E-01
 259   0.318530E-03   0.295184E+01   0.219845E+01   0.208955E-01
 260   0.117350E-03   0.296287E+01   0.220006E+01   0.208379E-01
 261   0.236908E-03   0.296234E+01   0.220167E+01   0.207809E-01
 262   0.475351E-03   0.295034E+01   0.220327E+01   0.207240E-01
 263   0.720044E-03   0.292694E+01   0.220485E+01   0.206675E-01
 264   0.962633E-03   0.289237E+01   0.220641E+01   0.206116E-01
 265   0.120066E-02   0.284694E+01   0.220796E+01   0.205559E-01
 266   0.143263E-02   0.279094E+01   0.220947E+01   0.205006E-01
 267   0.165740E-02   0.272477E+01   0.221093E+01   0.204460E-01
 268   0.187390E-02   0.264896E+01   0.221235E+01   0.203914E-01
 269   0.208117E-02   0.256409E+01   0.221373E+01   0.203375E-01
 270   0.227836E-02   0.247076E+01   0.221505E+01   0.202835E-01
 271   0.246461E-02   0.236976E+01   0.221631E+01   0.202299E-01
 272   0.263920E-02   0.226188E+01   0.221751E+01   0.201772E-01
 273   0.280136E-02   0.214810E+01   0.221863E+01   0.201241E-01
 274   0.295050E-02   0.202949E+01   0.221969E+01   0.200711E-01
 275   0.308603E-02   0.190740E+01   0.222067E+01   0.200190E-01
 276   0.320736E-02   0.178330E+01   0.222158E+01   0.199671E-01
 277   0.331416E-02   0.165900E+01   0.222240E+01   0.199156E-01
 278   0.340579E-02   0.153676E+01   0.222314E+01   0.198643E-01
 279   0.348216E-02   0.141929E+01   0.222381E+01   0.198132E-01
 280   0.354285E-02   0.130997E+01   0.222440E+01   0.197619E-01
 281   0.358768E-02   0.121289E+01   0.222492E+01   0.197116E-01
 282   0.361654E-02   0.113278E+01   0.222536E+01   0.196612E-01
 283   0.362935E-02   0.107466E+01   0.222572E+01   0.196110E-01
 284   0.362614E-02   0.104291E+01   0.222601E+01   0.195610E-01
 285   0.360696E-02   0.104016E+01   0.222624E+01   0.195112E-01
 286   0.357198E-02   0.106632E+01   0.222642E+01   0.194614E-01
 287   0.352151E-02   0.111861E+01   0.222651E+01   0.194123E-01
 288   0.345571E-02   0.119238E+01   0.222656E+01   0.193630E-01
 289   0.337510E-02   0.128250E+01   0.222656E+01   0.193144E-01
 290   0.328000E-02   0.138412E+01   0.222650E+01   0.192656E-01
 291   0.317092E-02   0.149306E+01   0.222640E+01   0.192171E-01
 292   0.304842E-02   0.160592E+01   0.222627E+01   0.191689E-01
 293   0.291323E-02   0.172002E+01   0.222610E+01   0.191209E-01
 294   0.276584E-02   0.183317E+01   0.222589E+01   0.190733E-01
 295   0.260710E-02   0.194362E+01   0.222565E+01   0.190257E-01
 296   0.243762E-02   0.204994E+01   0.222538E+01   0.189784E-01
 297   0.225844E-02   0.215093E+01   0.222511E+01   0.189315E-01
 298   0.207017E-02   0.224568E+01   0.222480E+01   0.188847E-01
 299   0.187388E-02   0.233331E+01   0.222451E+01   0.188380E-01
 300   0.167042E-02   0.241313E+01   0.222422E+01   0.187918E-01
 301   0.146089E-02   0.248460E+01   0.222393E+01   0.187457E-01
 302   0.124639E-02   0.254720E+01   0.222364E+01   0.187001E-01
 303   0.102815E-02   0.260056E+01   0.222337E+01   0.186545E-01
 304   0.807821E-03   0.264433E+01   0.222313E+01   0.186092E-01
 305   0.587944E-03   0.267828E+01   0.222292E+01   0.185644E-01
 306   0.374764E-03   0.270224E+01   0.222273E+01   0.185195E-01
 307   0.197686E-03   0.271612E+01   0.222261E+01   0.184752E-01
 308   0.204733E-03   0.271987E+01   0.222253E+01   0.184309E-01
 309   0.384001E-03   0.271353E+01   0.222250E+01   0.183870E-01
 310   0.593631E-03   0.269720E+01   0.222254E+01   0.183434E-01
 311   0.807287E-03   0.267104E+01   0.222265E+01   0.183000E-01
 312   0.101919E-02   0.263526E+01   0.222283E+01   0.182570E-01
 313   0.122694E-02   0.259019E+01   0.222309E+01   0.182142E-01
 314   0.142902E-02   0.253617E+01   0.222344E+01   0.181717E-01
 315   0.162435E-02   0.247365E+01   0.222389E+01   0.181294E-01
 316   0.181187E-02   0.240314E+01   0.222442E+01   0.180875E-01
 317   0.199072E-02   0.232523E+01   0.222505E+01   0.180459E-01
 318   0.216015E-02   0.224058E+01   0.222577E+01   0.180045E-01
 319   0.231932E-02   0.214998E+01   0.222660E+01   0.179635E-01
 320   0.246764E-02   0.205432E+01   0.222752E+01   0.179227E-01
 321   0.260445E-02   0.195460E+01   0.222853E+01   0.178823E-01
 322   0.272922E-02   0.185196E+01   0.222964E+01   0.178422E-01
 323   0.284144E-02   0.174779E+01   0.223084E+01   0.178024E-01
 324   0.294064E-02   0.164370E+01   0.223212E+01   0.177629E-01
 325   0.302646E-02   0.154159E+01   0.223346E+01   0.177237E-01
 326   0.309860E-02   0.144365E+01   0.223487E+01   0.176848E-01
 327   0.315676E-02   0.135251E+01   0.223633E+01   0.176463E-01
 328   0.320076E-02   0.127115E+01   0.223783E+01   0.176080E-01
 329   0.323044E-02   0.120293E+01   0.223939E+01   0.175700E-01
 330   0.324580E-02   0.115109E+01   0.224096E+01   0.175325E-01
 331   0.324676E-02   0.111872E+01   0.224254E+01   0.174953E-01
 332   0.323343E-02   0.110771E+01   0.224412E+01   0.174582E-01
 333   0.320600E-02   0.111862E+01   0.224569E+01   0.174216E-01
 334   0.316445E-02   0.115032E+01   0.224723E+01   0.173852E-01
 335   0.310923E-02   0.120037E+01   0.224874E+01   0.173491E-01
 336   0.304059E-02   0.126552E+01   0.225020E+01   0.173135E-01
 337   0.295884E-02   0.134231E+01   0.225159E+01   0.172780E-01
 338   0.286449E-02   0.142740E+01   0.225292E+01   0.172428E-01
 339   0.275797E-02   0.151788E+01   0.225418E+01   0.172081E-01
 340   0.263981E-02   0.161121E+01   0.225534E+01   0.171734E-01
 341   0.251062E-02   0.170531E+01   0.225640E+01   0.171390E-01
 342   0.237096E-02   0.179842E+01   0.225736E+01   0.171051E-01
 343   0.222159E-02   0.188907E+01   0.225823E+01   0.170713E-01
 344   0.206313E-02   0.197607E+01   0.225897E+01   0.170377E-01
 345   0.189638E-02   0.205838E+01   0.225959E+01   0.170045E-01
 346   0.172218E-02   0.213513E+01   0.226012E+01   0.169715E-01
 347   0.154125E-02   0.220563E+01   0.226053E+01   0.169387E-01
 348   0.135452E-02   0.226924E+01   0.226081E+01   0.169062E-01
 349   0.116292E-02   0.232548E+01   0.226098E+01   0.168739E-01
 350   0.967421E-03   0.237393E+01   0.226105E+01   0.168418E-01
 351   0.769149E-03   0.241424E+01   0.226101E+01   0.168099E-01
 352   0.569608E-03   0.244615E+01   0.226088E+01   0.167783E-01
 353   0.371599E-03   0.246951E+01   0.226065E+01   0.167468E-01
 354   0.186073E-03   0.248414E+01   0.226034E+01   0.167156E-01
 355   0.121362E-03   0.249003E+01   0.225995E+01   0.166839E-01
 356   0.278544E-03   0.248719E+01   0.225948E+01   0.166538E-01
 357   0.470045E-03   0.247565E+01   0.225901E+01   0.166224E-01
 358   0.664181E-03   0.245562E+01   0.225842E+01   0.165921E-01
 359   0.856255E-03   0.242721E+01   0.225780E+01   0.165626E-01
 360   0.104446E-02   0.239075E+01   0.225714E+01   0.165310E-01
 361   0.122760E-02   0.234655E+01   0.225654E+01   0.165013E-01
 362   0.140475E-02   0.229499E+01   0.225584E+01   0.164721E-01
 363   0.157503E-02   0.223657E+01   0.225522E+01   0.164423E-01
 364   0.173772E-02   0.217178E+01   0.225454E+01   0.164116E-01
 365   0.189203E-02   0.210128E+01   0.225393E+01   0.163819E-01
 366   0.203738E-02   0.202578E+01   0.225333E+01   0.163525E-01
 367   0.217315E-02   0.194610E+01   0.225276E+01   0.163232E-01
 368   0.229873E-02   0.186317E+01   0.225223E+01   0.162942E-01
 369   0.241357E-02   0.177807E+01   0.225175E+01   0.162658E-01
 370   0.251734E-02   0.169202E+01   0.225130E+01   0.162365E-01
 371   0.260956E-02   0.160642E+01   0.225098E+01   0.162070E-01
 372   0.268988E-02   0.152292E+01   0.225067E+01   0.161791E-01
 373   0.275799E-02   0.144331E+01   0.225042E+01   0.161497E-01
 374   0.281367E-02   0.136973E+01   0.225027E+01   0.161216E-01
 375   0.285669E-02   0.130437E+01   0.225021E+01   0.160924E-01
 376   0.288695E-02   0.124962E+01   0.225020E+01   0.160638E-01
 377   0.290439E-02   0.120774E+01   0.225026E+01   0.160356E-01
 378   0.290897E-02   0.118068E+01   0.225038E+01   0.160073E-01
 379   0.290073E-02   0.116972E+01   0.225059E+01   0.159789E-01
 380   0.287979E-02   0.117534E+01   0.225086E+01   0.159504E-01
 381   0.284627E-02   0.119697E+01   0.225123E+01   0.159227E-01
 382   0.280040E-02   0.123320E+01   0.225163E+01   0.158949E-01
 383   0.274243E-02   0.128204E+01   0.225212E+01   0.158662E-01
 384   0.267268E-02   0.134109E+01   0.225266E+01   0.158391E-01
 385   0.259150E-02   0.140798E+01   0.225324E+01   0.158105E-01
 386   0.249929E-02   0.148039E+01   0.225389E+01   0.157832E-01
 387   0.239664E-02   0.155625E+01   0.225455E+01   0.157559E-01
 388   0.228390E-02   0.163375E+01   0.225529E+01   0.157283E-01
 389   0.216167E-02   0.171130E+01   0.225602E+01   0.157002E-01
 390   0.203053E-02   0.178756E+01   0.225682E+01   0.156725E-01
 391   0.189116E-02   0.186136E+01   0.225766E+01   0.156453E-01
 392   0.174418E-02   0.193172E+01   0.225850E+01   0.156183E-01
 393   0.159033E-02   0.199779E+01   0.225935E+01   0.155915E-01
 394   0.143037E-02   0.205885E+01   0.226019E+01   0.155648E-01
 395   0.126505E-02   0.211428E+01   0.226108E+01   0.155377E-01
 396   0.109521E-02   0.216360E+01   0.226197E+01   0.155105E-01
 397   0.921835E-03   0.220637E+01   0.226285E+01   0.154837E-01
