 TITLE = "xprofile"
 VARIABLES = Y,U,V,T
 ZONE T =" xg=  0.500000000     , ib=           1 ",I=           1 ,J=         102
      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.59474602E-01
      0.12489592E-02     -0.33426267E+00      0.62239087E-04      0.59488788E-01
      0.37468905E-02     -0.99880224E+00      0.42314408E-02      0.59563451E-01
      0.62448462E-02     -0.16591214E+01      0.12447688E-01      0.59652846E-01
      0.87428270E-02     -0.23149207E+01      0.24566274E-01      0.59757106E-01
      0.11240833E-01     -0.29659047E+01      0.40464550E-01      0.59876207E-01
      0.13738863E-01     -0.36117816E+01      0.60027648E-01      0.60010113E-01
      0.16236920E-01     -0.42522635E+01      0.83142780E-01      0.60158774E-01
      0.18734999E-01     -0.48870668E+01      0.10969321E+00      0.60322143E-01
      0.21233104E-01     -0.55159121E+01      0.13956662E+00      0.60500160E-01
      0.23731235E-01     -0.61385269E+01      0.17264898E+00      0.60692772E-01
      0.26229391E-01     -0.67546425E+01      0.20882782E+00      0.60899951E-01
      0.28727572E-01     -0.73639979E+01      0.24799170E+00      0.61121646E-01
      0.31225778E-01     -0.79663329E+01      0.29002815E+00      0.61357815E-01
      0.33724010E-01     -0.85614004E+01      0.33482650E+00      0.61608419E-01
      0.36222264E-01     -0.91489525E+01      0.38227442E+00      0.61873406E-01
      0.38720544E-01     -0.97287560E+01      0.43226120E+00      0.62152769E-01
      0.41218847E-01     -0.10300578E+02      0.48467672E+00      0.62446453E-01
      0.43717179E-01     -0.10864196E+02      0.53941083E+00      0.62754430E-01
      0.46215534E-01     -0.11419394E+02      0.59635359E+00      0.63076667E-01
      0.48713911E-01     -0.11965967E+02      0.65539527E+00      0.63413128E-01
      0.51212318E-01     -0.12503711E+02      0.71642631E+00      0.63763790E-01
      0.53710751E-01     -0.13032434E+02      0.77933919E+00      0.64128630E-01
      0.56209203E-01     -0.13551956E+02      0.84402549E+00      0.64507604E-01
      0.58707681E-01     -0.14062102E+02      0.91037661E+00      0.64900704E-01
      0.61206184E-01     -0.14562701E+02      0.97828680E+00      0.65307893E-01
      0.63704714E-01     -0.15053597E+02      0.10476487E+01      0.65729149E-01
      0.66203266E-01     -0.15534645E+02      0.11183586E+01      0.66164427E-01
      0.68701848E-01     -0.16005701E+02      0.11903112E+01      0.66613704E-01
      0.71200445E-01     -0.16466637E+02      0.12634040E+01      0.67076981E-01
      0.73699079E-01     -0.16917330E+02      0.13375345E+01      0.67554206E-01
      0.76197729E-01     -0.17357668E+02      0.14125997E+01      0.68045340E-01
      0.78696415E-01     -0.17787548E+02      0.14885012E+01      0.68550363E-01
      0.81195116E-01     -0.18206877E+02      0.15651401E+01      0.69069251E-01
      0.83693847E-01     -0.18615574E+02      0.16424197E+01      0.69601983E-01
      0.86192600E-01     -0.19013559E+02      0.17202433E+01      0.70148513E-01
      0.88691376E-01     -0.19400766E+02      0.17985175E+01      0.70708796E-01
      0.91190174E-01     -0.19777143E+02      0.18771495E+01      0.71282819E-01
      0.93689010E-01     -0.20142643E+02      0.19560480E+01      0.71870513E-01
      0.96187860E-01     -0.20497225E+02      0.20351250E+01      0.72471850E-01
      0.98686740E-01     -0.20840862E+02      0.21142929E+01      0.73086776E-01
      0.10118563E+00     -0.21173534E+02      0.21934671E+01      0.73715262E-01
      0.10368457E+00     -0.21495235E+02      0.22725644E+01      0.74357249E-01
